draw_date,num1,num2,num3,num4,num5,num6,jackpot,winners
2013-11-11,2,4,10,19,25,36,24000000,0
2013-11-13,2,5,24,34,38,39,17000000,0
2013-11-15,2,5,31,32,36,37,7000000,0
2013-11-18,1,9,16,21,29,39,27000000,0
2013-11-20,4,5,8,17,20,32,29000000,0
2013-11-22,11,20,27,31,32,40,21000000,0
2013-11-25,4,11,25,33,34,37,18000000,0
2013-11-27,8,26,29,34,35,36,21000000,1
2013-11-29,6,10,14,15,33,37,7000000,0
2013-12-02,10,15,19,27,33,35,12000000,0
2013-12-04,7,9,21,23,30,36,10000000,0
2013-12-06,3,6,10,22,31,40,18000000,0
2013-12-09,13,17,20,23,24,39,19000000,0
2013-12-11,19,25,26,29,32,35,26000000,0
2013-12-13,5,7,11,18,26,42,11000000,0
2013-12-16,5,7,8,13,31,35,12000000,0
2013-12-18,4,15,26,29,36,40,23000000,0
2013-12-20,13,21,26,31,34,42,19000000,0
2013-12-23,19,20,24,30,35,40,30000000,0
2013-12-25,2,3,6,23,26,37,30000000,1
2013-12-27,9,10,16,24,30,40,24000000,0
2013-12-30,2,4,20,24,26,39,18000000,0
2014-01-01,1,9,10,20,31,41,18000000,0
2014-01-03,13,19,20,23,31,37,25000000,0
2014-01-06,7,14,20,21,22,28,12000000,2
2014-01-08,18,25,29,31,33,37,13000000,0
2014-01-10,10,11,18,34,37,39,26000000,0
2014-01-13,14,17,25,27,29,42,11000000,0
2014-01-15,8,10,16,29,33,35,11000000,2
2014-01-17,11,15,18,24,38,40,27000000,0
2014-01-20,1,12,17,20,21,33,22000000,0
2014-01-22,2,13,29,36,38,41,17000000,0
2014-01-24,8,18,23,24,31,41,24000000,0
2014-01-27,2,8,16,21,27,35,20000000,0
2014-01-29,1,9,10,12,17,40,28000000,0
2014-01-31,3,7,17,28,29,42,13000000,0
2014-02-03,7,10,11,22,29,31,16000000,0
2014-02-05,4,14,15,17,21,36,18000000,0
2014-02-07,5,14,24,26,31,32,15000000,2
2014-02-10,5,6,13,21,37,42,23000000,0
2014-02-12,6,13,14,19,21,39,8000000,0
2014-02-14,17,18,21,22,29,36,29000000,0
2014-02-17,7,12,16,21,27,32,20000000,0
2014-02-19,6,7,8,12,15,19,20000000,0
2014-02-21,8,17,20,28,38,42,30000000,0
2014-02-24,4,9,11,17,30,35,19000000,1
2014-02-26,1,7,10,19,29,32,7000000,0
2014-02-28,1,10,15,21,22,38,16000000,0
2014-03-03,4,8,16,28,32,34,10000000,0
2014-03-05,5,19,21,24,32,33,12000000,1
2014-03-07,4,5,20,21,23,32,11000000,0
2014-03-10,4,12,17,21,25,30,28000000,0
2014-03-12,5,18,21,25,36,38,13000000,0
2014-03-14,9,10,11,13,28,35,24000000,0
2014-03-17,1,2,17,24,25,37,30000000,0
2014-03-19,1,14,18,29,31,34,11000000,0
2014-03-21,4,7,11,24,31,38,24000000,0
2014-03-24,7,9,10,14,36,41,16000000,0
2014-03-26,3,7,13,29,30,41,16000000,0
2014-03-28,3,7,14,16,20,26,22000000,0
2014-03-31,5,7,15,28,33,41,23000000,0
2014-04-02,10,13,17,26,33,41,15000000,0
2014-04-04,22,28,32,35,36,41,10000000,0
2014-04-07,4,21,26,28,29,42,12000000,0
2014-04-09,3,4,11,13,15,41,21000000,0
2014-04-11,6,11,20,28,34,38,19000000,0
2014-04-14,8,17,26,29,32,40,22000000,0
2014-04-16,12,19,22,27,38,41,15000000,0
2014-04-18,2,9,10,16,38,41,16000000,0
2014-04-21,2,3,4,13,35,39,7000000,0
2014-04-23,6,8,11,19,34,40,8000000,0
2014-04-25,1,2,3,8,15,35,18000000,0
2014-04-28,2,8,10,20,35,39,10000000,0
2014-04-30,19,25,27,28,29,38,14000000,0
2014-05-02,9,17,24,27,37,39,8000000,0
2014-05-05,4,14,20,22,23,30,18000000,0
2014-05-07,5,6,13,18,25,35,28000000,0
2014-05-09,14,16,24,27,37,39,29000000,0
2014-05-12,20,24,32,34,35,36,12000000,0
2014-05-14,1,15,16,25,33,37,18000000,0
2014-05-16,11,12,19,20,25,41,24000000,0
2014-05-19,1,17,26,29,33,37,29000000,0
2014-05-21,9,15,17,22,33,41,24000000,0
2014-05-23,10,13,17,35,40,41,20000000,0
2014-05-26,2,3,14,24,38,39,30000000,0
2014-05-28,9,15,16,18,26,40,20000000,1
2014-05-30,1,8,15,18,25,39,28000000,0
2014-06-02,2,8,13,22,38,41,30000000,0
2014-06-04,1,8,26,30,32,40,10000000,0
2014-06-06,1,24,27,29,35,42,9000000,0
2014-06-09,6,20,25,28,37,42,16000000,0
2014-06-11,14,27,33,39,40,41,7000000,0
2014-06-13,6,21,22,29,35,40,30000000,0
2014-06-16,7,21,24,25,26,29,13000000,0
2014-06-18,7,21,29,37,38,41,8000000,0
2014-06-20,1,3,13,23,26,42,15000000,0
2014-06-23,2,5,17,32,35,37,12000000,0
2014-06-25,1,7,13,18,20,32,15000000,1
2014-06-27,8,13,18,19,23,42,20000000,0
2014-06-30,5,16,17,19,32,35,19000000,0
2014-07-02,2,9,15,18,35,37,11000000,0
2014-07-04,8,15,18,21,24,29,19000000,0
2014-07-07,11,13,22,31,39,40,14000000,0
2014-07-09,2,9,22,34,37,42,26000000,1
2014-07-11,10,11,25,30,33,35,30000000,0
2014-07-14,13,14,25,31,37,38,18000000,0
2014-07-16,13,14,19,21,25,28,8000000,0
2014-07-18,15,28,32,36,38,39,13000000,0
2014-07-21,7,11,17,22,24,36,20000000,0
2014-07-23,3,8,16,24,27,32,25000000,0
2014-07-25,2,7,11,14,34,40,24000000,0
2014-07-28,4,20,26,33,38,41,12000000,0
2014-07-30,8,14,20,32,35,41,22000000,0
2014-08-01,1,6,26,30,33,40,12000000,0
2014-08-04,13,24,27,36,38,39,29000000,0
2014-08-06,7,19,20,22,26,29,12000000,0
2014-08-08,2,3,4,11,26,31,20000000,0
2014-08-11,5,20,28,29,31,32,16000000,1
2014-08-13,5,6,9,19,27,40,19000000,0
2014-08-15,6,11,19,30,34,39,15000000,0
2014-08-18,6,9,10,12,13,14,27000000,0
2014-08-20,2,14,18,23,28,33,23000000,0
2014-08-22,3,10,17,23,28,29,13000000,0
2014-08-25,1,12,27,32,35,36,26000000,0
2014-08-27,6,15,17,20,25,29,20000000,0
2014-08-29,10,12,15,18,28,35,12000000,2
2014-09-01,4,8,10,13,21,41,10000000,0
2014-09-03,6,8,12,13,15,20,29000000,0
2014-09-05,1,10,15,26,40,41,8000000,0
2014-09-08,1,5,7,9,35,36,27000000,0
2014-09-10,2,22,23,25,28,29,20000000,0
2014-09-12,21,22,34,35,36,39,20000000,0
2014-09-15,13,14,15,27,35,40,25000000,0
2014-09-17,14,18,19,25,34,40,20000000,0
2014-09-19,1,6,11,15,21,22,30000000,0
2014-09-22,4,11,25,28,36,41,14000000,0
2014-09-24,5,10,14,30,31,38,11000000,0
2014-09-26,1,4,15,23,25,31,7000000,0
2014-09-29,17,31,36,37,40,41,10000000,0
2014-10-01,5,7,11,16,17,31,17000000,0
2014-10-03,1,13,14,23,35,42,7000000,0
2014-10-06,5,16,29,32,34,37,12000000,0
2014-10-08,6,8,11,13,25,36,20000000,0
2014-10-10,6,10,11,26,35,41,17000000,0
2014-10-13,7,15,18,38,40,41,11000000,2
2014-10-15,4,20,21,24,32,37,25000000,0
2014-10-17,1,7,10,29,36,41,10000000,0
2014-10-20,12,17,21,25,36,41,27000000,0
2014-10-22,15,20,21,23,24,41,11000000,0
2014-10-24,1,7,10,14,15,18,29000000,0
2014-10-27,4,10,25,26,40,41,17000000,0
2014-10-29,2,4,11,21,36,37,13000000,2
2014-10-31,12,15,21,36,37,42,12000000,0
2014-11-03,7,22,29,32,37,39,17000000,0
2014-11-05,2,8,21,27,30,33,12000000,0
2014-11-07,10,21,23,24,27,30,18000000,2
2014-11-10,6,12,19,23,30,41,24000000,0
2014-11-12,8,10,11,18,36,38,30000000,0
2014-11-14,1,23,29,35,37,40,26000000,0
2014-11-17,9,10,24,30,38,41,11000000,0
2014-11-19,13,17,18,21,29,39,17000000,0
2014-11-21,3,6,13,18,23,40,27000000,0
2014-11-24,2,3,22,23,31,34,27000000,0
2014-11-26,1,2,29,30,34,35,22000000,0
2014-11-28,13,18,23,32,34,36,16000000,0
2014-12-01,5,8,13,15,25,30,12000000,0
2014-12-03,17,24,33,34,37,41,26000000,0
2014-12-05,6,9,21,23,36,38,18000000,0
2014-12-08,3,6,18,26,34,41,30000000,1
2014-12-10,4,6,12,31,35,40,23000000,0
2014-12-12,12,14,23,24,25,36,25000000,0
2014-12-15,6,10,19,25,26,38,27000000,0
2014-12-17,3,4,8,17,24,39,12000000,0
2014-12-19,6,7,11,12,16,39,17000000,0
2014-12-22,14,15,17,20,28,42,21000000,0
2014-12-24,5,16,18,25,29,40,10000000,0
2014-12-26,3,10,18,20,23,24,12000000,2
2014-12-29,2,8,20,29,31,37,9000000,2
2014-12-31,9,17,19,25,30,37,29000000,0
2015-01-02,18,20,28,29,36,37,11000000,1
2015-01-05,9,11,15,19,21,35,16000000,0
2015-01-07,6,7,8,15,19,28,10000000,0
2015-01-09,4,12,14,18,23,31,20000000,0
2015-01-12,6,10,31,33,34,40,10000000,0
2015-01-14,15,27,29,36,38,40,16000000,0
2015-01-16,3,9,16,27,30,37,38000000,0
2015-01-19,1,3,18,19,23,27,21000000,0
2015-01-21,5,6,23,25,28,37,26000000,0
2015-01-23,3,4,13,24,32,36,31000000,0
2015-01-26,3,8,9,18,27,29,16000000,0
2015-01-28,10,15,16,18,21,23,26000000,0
2015-01-30,1,4,20,24,39,41,16000000,0
2015-02-02,9,12,18,26,27,40,31000000,1
2015-02-04,2,3,15,32,34,40,16000000,0
2015-02-06,1,5,14,25,27,31,31000000,0
2015-02-09,1,14,15,23,27,41,37000000,1
2015-02-11,2,11,25,27,36,39,26000000,0
2015-02-13,3,7,25,32,33,34,36000000,1
2015-02-16,6,13,21,26,31,35,24000000,1
2015-02-18,2,5,9,32,34,41,28000000,0
2015-02-20,1,7,9,11,23,29,10000000,0
2015-02-23,1,3,23,31,33,34,27000000,0
2015-02-25,8,10,21,37,40,41,15000000,0
2015-02-27,15,18,25,36,37,39,16000000,0
2015-03-02,5,14,16,25,37,42,21000000,0
2015-03-04,4,10,14,24,37,41,12000000,0
2015-03-06,1,2,17,19,33,40,22000000,0
2015-03-09,8,9,12,13,23,31,32000000,1
2015-03-11,2,11,25,29,31,41,22000000,0
2015-03-13,2,10,11,16,17,33,28000000,0
2015-03-16,6,8,25,27,32,36,13000000,0
2015-03-18,1,12,13,18,39,40,32000000,0
2015-03-20,6,12,13,17,29,40,34000000,0
2015-03-23,11,17,22,31,36,37,28000000,0
2015-03-25,1,13,14,22,31,38,13000000,0
2015-03-27,2,4,6,15,28,29,14000000,0
2015-03-30,8,18,29,35,36,38,32000000,0
2015-04-01,1,9,14,29,31,36,37000000,0
2015-04-03,8,15,21,31,32,36,33000000,0
2015-04-06,16,27,33,34,35,36,18000000,0
2015-04-08,6,12,19,27,33,37,24000000,0
2015-04-10,2,11,18,24,29,36,28000000,0
2015-04-13,1,4,13,21,22,23,28000000,0
2015-04-15,21,22,29,34,36,42,18000000,1
2015-04-17,3,27,33,36,39,41,31000000,0
2015-04-20,6,7,8,29,30,41,21000000,0
2015-04-22,12,18,21,25,27,30,15000000,0
2015-04-24,13,17,18,29,31,38,11000000,0
2015-04-27,3,8,19,29,30,35,16000000,0
2015-04-29,1,7,9,12,26,29,20000000,0
2015-05-01,1,6,7,19,36,42,31000000,0
2015-05-04,2,17,24,30,32,41,12000000,0
2015-05-06,6,7,12,27,36,38,24000000,0
2015-05-08,8,26,27,35,38,41,31000000,0
2015-05-11,3,14,24,34,36,37,36000000,0
2015-05-13,1,4,6,11,18,23,33000000,1
2015-05-15,6,15,31,32,34,37,25000000,2
2015-05-18,3,7,15,26,29,38,32000000,2
2015-05-20,14,23,29,30,38,42,14000000,0
2015-05-22,2,8,21,26,28,38,39000000,0
2015-05-25,6,7,26,28,31,36,12000000,0
2015-05-27,3,5,22,27,33,38,19000000,0
2015-05-29,5,6,17,20,22,35,22000000,1
2015-06-01,5,8,19,25,30,38,40000000,0
2015-06-03,7,20,21,28,34,35,12000000,0
2015-06-05,2,8,14,23,24,30,21000000,0
2015-06-08,13,15,17,27,28,32,16000000,0
2015-06-10,3,15,25,26,27,31,29000000,0
2015-06-12,2,3,12,17,20,33,11000000,0
2015-06-15,2,3,8,16,39,40,36000000,0
2015-06-17,1,2,11,22,28,32,22000000,0
2015-06-19,9,26,27,30,31,36,21000000,0
2015-06-22,3,14,16,30,33,41,30000000,0
2015-06-24,7,21,22,25,34,36,14000000,0
2015-06-26,7,13,19,20,26,34,35000000,0
2015-06-29,7,23,27,29,34,36,16000000,0
2015-07-01,14,15,17,21,34,39,40000000,0
2015-07-03,13,30,35,37,39,41,17000000,0
2015-07-06,6,9,19,23,24,36,28000000,0
2015-07-08,21,24,25,31,39,41,11000000,0
2015-07-10,9,10,20,27,41,42,25000000,0
2015-07-13,5,7,14,20,41,42,15000000,0
2015-07-15,7,14,15,21,27,29,28000000,0
2015-07-17,15,16,23,38,39,41,19000000,0
2015-07-20,14,21,22,33,36,40,18000000,0
2015-07-22,13,19,22,25,38,40,32000000,0
2015-07-24,3,4,5,6,15,40,23000000,0
2015-07-27,10,20,27,33,36,37,25000000,0
2015-07-29,2,17,24,25,36,38,11000000,0
2015-07-31,7,11,19,23,28,38,16000000,0
2015-08-03,4,11,13,21,22,30,23000000,0
2015-08-05,10,19,21,22,34,42,40000000,0
2015-08-07,1,6,11,12,27,37,16000000,0
2015-08-10,3,9,12,14,16,42,18000000,0
2015-08-12,1,3,23,28,37,42,30000000,0
2015-08-14,9,11,19,22,26,40,15000000,0
2015-08-17,20,21,28,29,32,41,33000000,0
2015-08-19,6,11,16,22,28,34,32000000,0
2015-08-21,7,11,26,27,33,37,23000000,0
2015-08-24,4,15,16,17,31,37,33000000,0
2015-08-26,1,3,12,19,25,37,19000000,0
2015-08-28,8,13,17,21,22,36,39000000,0
2015-08-31,5,8,12,22,34,42,39000000,0
2015-09-02,3,5,18,24,27,38,37000000,0
2015-09-04,8,12,26,28,29,38,19000000,0
2015-09-07,8,12,18,19,30,35,39000000,0
2015-09-09,12,20,23,28,29,33,39000000,2
2015-09-11,12,18,21,27,37,39,19000000,1
2015-09-14,13,14,17,25,32,39,34000000,0
2015-09-16,14,15,17,19,24,40,22000000,0
2015-09-18,16,17,22,23,25,26,25000000,1
2015-09-21,4,7,13,15,21,32,37000000,0
2015-09-23,1,24,26,30,33,42,16000000,0
2015-09-25,13,17,21,28,34,39,27000000,0
2015-09-28,2,5,28,29,31,42,24000000,0
2015-09-30,9,23,25,28,37,40,14000000,0
2015-10-02,3,7,11,20,36,37,13000000,0
2015-10-05,3,4,13,24,27,40,10000000,2
2015-10-07,2,6,9,22,35,42,22000000,0
2015-10-09,3,6,10,17,30,32,10000000,1
2015-10-12,4,8,9,17,24,30,20000000,1
2015-10-14,1,4,22,36,37,38,36000000,0
2015-10-16,2,19,21,23,35,40,19000000,0
2015-10-19,4,7,8,14,21,41,26000000,0
2015-10-21,1,5,22,26,28,32,24000000,0
2015-10-23,4,5,20,24,38,39,40000000,0
2015-10-26,2,3,4,29,31,42,27000000,0
2015-10-28,1,2,7,11,31,40,31000000,0
2015-10-30,9,12,35,37,39,42,35000000,0
2015-11-02,14,15,16,20,22,24,26000000,0
2015-11-04,1,8,9,20,21,41,34000000,0
2015-11-06,1,11,15,32,40,42,38000000,0
2015-11-09,7,8,16,18,26,42,21000000,0
2015-11-11,13,20,22,24,25,30,38000000,0
2015-11-13,6,10,27,34,36,42,39000000,0
2015-11-16,2,6,15,37,41,42,12000000,0
2015-11-18,11,16,17,24,26,39,29000000,1
2015-11-20,1,4,5,25,40,41,12000000,0
2015-11-23,4,12,28,29,34,39,22000000,0
2015-11-25,3,4,13,17,18,31,26000000,0
2015-11-27,1,22,27,30,41,42,19000000,0
2015-11-30,12,19,25,26,30,36,25000000,0
2015-12-02,1,6,9,14,21,41,39000000,0
2015-12-04,17,19,38,40,41,42,33000000,0
2015-12-07,1,7,10,13,24,39,16000000,0
2015-12-09,3,6,7,10,41,42,26000000,0
2015-12-11,20,26,27,30,32,39,35000000,0
2015-12-14,6,9,12,24,29,42,33000000,0
2015-12-16,3,11,20,23,31,42,12000000,1
2015-12-18,5,16,22,23,36,41,33000000,0
2015-12-21,3,5,15,22,25,35,34000000,0
2015-12-23,9,14,17,21,26,42,34000000,0
2015-12-25,9,10,17,18,21,30,35000000,0
2015-12-28,17,23,26,29,33,37,11000000,0
2015-12-30,5,9,14,20,21,28,21000000,0
2016-01-01,1,4,10,27,33,37,33000000,2
2016-01-04,4,7,12,14,16,38,19000000,1
2016-01-06,3,4,18,27,30,42,37000000,0
2016-01-08,20,29,32,34,35,39,23000000,0
2016-01-11,6,8,12,20,23,41,28000000,0
2016-01-13,6,12,14,20,24,39,30000000,0
2016-01-15,2,8,10,13,20,33,16000000,0
2016-01-18,12,15,17,24,29,42,18000000,0
2016-01-20,8,9,10,11,29,38,31000000,0
2016-01-22,14,15,17,23,28,35,27000000,0
2016-01-25,8,11,12,14,20,26,15000000,0
2016-01-27,5,15,22,30,34,38,40000000,1
2016-01-29,3,9,11,31,34,41,21000000,2
2016-02-01,4,6,19,34,41,42,27000000,1
2016-02-03,1,6,9,17,32,35,32000000,0
2016-02-05,9,19,21,28,31,42,16000000,0
2016-02-08,6,17,18,21,35,38,31000000,1
2016-02-10,1,17,19,32,33,42,25000000,0
2016-02-12,5,10,17,30,31,41,13000000,0
2016-02-15,2,6,24,27,36,39,23000000,0
2016-02-17,3,6,19,30,31,41,26000000,0
2016-02-19,8,11,18,34,35,39,36000000,0
2016-02-22,9,15,18,24,36,42,12000000,0
2016-02-24,3,6,19,28,31,36,19000000,0
2016-02-26,2,7,17,18,24,32,39000000,0
2016-02-29,2,6,10,22,34,39,21000000,0
2016-03-02,2,17,20,29,35,36,38000000,0
2016-03-04,14,21,26,32,34,37,31000000,0
2016-03-07,1,2,3,22,28,35,31000000,0
2016-03-09,1,10,14,26,34,38,39000000,1
2016-03-11,2,12,23,27,37,39,18000000,1
2016-03-14,7,20,25,29,30,33,32000000,0
2016-03-16,12,14,18,23,31,37,19000000,0
2016-03-18,2,9,13,19,20,28,34000000,0
2016-03-21,13,14,28,35,37,40,14000000,0
2016-03-23,4,9,12,13,25,37,28000000,0
2016-03-25,3,20,21,25,34,41,27000000,2
2016-03-28,18,25,26,30,33,39,30000000,0
2016-03-30,7,9,19,20,30,38,22000000,0
2016-04-01,7,18,19,34,37,41,28000000,0
2016-04-04,6,11,12,19,29,36,23000000,0
2016-04-06,19,30,33,34,40,41,15000000,0
2016-04-08,1,9,14,24,35,39,28000000,0
2016-04-11,15,22,23,29,38,42,26000000,0
2016-04-13,10,12,20,24,27,30,10000000,1
2016-04-15,3,7,9,17,25,41,24000000,0
2016-04-18,24,25,26,30,36,38,10000000,0
2016-04-20,3,13,15,21,35,39,12000000,0
2016-04-22,4,11,28,30,37,38,27000000,0
2016-04-25,1,2,7,9,25,42,37000000,0
2016-04-27,1,5,13,26,27,37,36000000,0
2016-04-29,2,6,10,12,20,21,19000000,0
2016-05-02,4,6,8,31,32,36,27000000,1
2016-05-04,17,18,25,31,34,36,15000000,0
2016-05-06,2,5,12,19,33,37,30000000,0
2016-05-09,1,5,15,20,26,34,23000000,1
2016-05-11,9,10,13,20,28,36,40000000,0
2016-05-13,12,14,15,30,34,39,34000000,0
2016-05-16,6,14,19,28,31,42,11000000,0
2016-05-18,1,22,23,27,32,39,34000000,0
2016-05-20,6,14,20,34,36,38,33000000,0
2016-05-23,9,16,17,26,28,36,17000000,0
2016-05-25,17,19,28,29,31,32,25000000,0
2016-05-27,1,2,10,26,40,42,11000000,0
2016-05-30,1,4,11,13,23,31,36000000,0
2016-06-01,9,12,19,30,31,42,35000000,0
2016-06-03,1,6,14,24,28,35,10000000,0
2016-06-06,1,6,26,33,34,37,35000000,1
2016-06-08,3,5,17,25,37,40,18000000,1
2016-06-10,4,6,10,19,35,39,25000000,0
2016-06-13,2,34,35,38,41,42,22000000,1
2016-06-15,4,14,17,24,28,31,37000000,0
2016-06-17,2,20,21,31,39,42,23000000,1
2016-06-20,10,11,13,15,21,38,29000000,1
2016-06-22,7,9,13,22,32,34,19000000,0
2016-06-24,1,2,8,15,18,25,11000000,0
2016-06-27,2,10,23,24,38,39,37000000,1
2016-06-29,4,5,8,10,34,37,25000000,0
2016-07-01,9,26,29,31,32,35,29000000,0
2016-07-04,8,9,24,29,39,42,17000000,2
2016-07-06,2,3,15,20,34,41,13000000,0
2016-07-08,3,5,6,7,28,39,28000000,0
2016-07-11,4,12,16,36,39,42,30000000,1
2016-07-13,4,16,19,23,34,35,10000000,0
2016-07-15,8,16,19,25,30,31,12000000,1
2016-07-18,5,7,16,21,39,40,23000000,0
2016-07-20,12,16,25,33,35,39,14000000,0
2016-07-22,5,8,14,18,23,36,39000000,0
2016-07-25,10,16,19,27,31,33,36000000,0
2016-07-27,1,3,6,18,24,38,28000000,0
2016-07-29,9,11,17,30,32,35,23000000,0
2016-08-01,1,6,9,26,41,42,19000000,1
2016-08-03,11,17,19,25,26,31,25000000,0
2016-08-05,3,12,13,19,39,41,33000000,0
2016-08-08,20,26,28,31,32,36,24000000,0
2016-08-10,4,16,20,23,30,35,10000000,0
2016-08-12,19,25,28,35,36,42,24000000,0
2016-08-15,2,3,12,17,19,23,25000000,0
2016-08-17,3,15,24,33,36,40,24000000,0
2016-08-19,2,9,14,24,26,39,18000000,0
2016-08-22,1,4,7,9,12,26,14000000,1
2016-08-24,5,10,16,20,26,28,28000000,0
2016-08-26,6,14,16,21,29,34,28000000,0
2016-08-29,2,15,33,38,39,41,27000000,0
2016-08-31,5,11,17,25,35,38,40000000,0
2016-09-02,2,8,15,23,27,42,35000000,0
2016-09-05,2,13,18,19,27,29,34000000,0
2016-09-07,6,20,30,38,40,41,17000000,0
2016-09-09,2,3,12,19,23,42,32000000,0
2016-09-12,8,14,22,23,35,39,12000000,0
2016-09-14,16,27,28,29,32,42,33000000,0
2016-09-16,14,24,25,29,31,36,35000000,1
2016-09-19,1,2,7,19,25,36,18000000,0
2016-09-21,1,15,16,18,20,23,32000000,1
2016-09-23,4,5,21,29,35,40,25000000,0
2016-09-26,4,6,11,27,28,33,35000000,0
2016-09-28,3,26,27,40,41,42,10000000,0
2016-09-30,3,4,8,11,14,15,16000000,0
2016-10-03,5,10,14,30,31,37,24000000,1
2016-10-05,9,19,23,30,39,40,13000000,0
2016-10-07,5,23,25,27,30,35,35000000,0
2016-10-10,6,20,27,31,34,37,12000000,0
2016-10-12,4,7,12,21,25,35,40000000,0
2016-10-14,2,9,11,15,17,31,36000000,0
2016-10-17,1,12,15,20,29,30,40000000,0
2016-10-19,5,6,11,14,20,33,29000000,0
2016-10-21,2,12,15,18,32,40,28000000,0
2016-10-24,6,7,29,33,36,40,34000000,0
2016-10-26,6,23,27,31,36,38,35000000,0
2016-10-28,1,9,23,34,39,42,32000000,0
2016-10-31,3,4,14,16,25,31,38000000,0
2016-11-02,1,15,21,25,27,35,26000000,0
2016-11-04,10,24,27,35,37,39,28000000,0
2016-11-07,5,11,22,23,28,36,14000000,2
2016-11-09,7,10,18,34,38,41,35000000,0
2016-11-11,1,11,12,32,40,41,29000000,1
2016-11-14,6,13,14,19,24,40,12000000,0
2016-11-16,11,16,26,31,37,41,24000000,1
2016-11-18,4,14,17,21,22,33,32000000,2
2016-11-21,8,10,21,22,23,32,31000000,0
2016-11-23,9,17,19,34,38,41,38000000,0
2016-11-25,4,7,11,12,19,32,13000000,0
2016-11-28,7,9,18,19,31,42,29000000,1
2016-11-30,5,8,9,27,32,38,34000000,0
2016-12-02,7,11,16,17,27,34,40000000,1
2016-12-05,2,11,23,26,28,31,17000000,0
2016-12-07,10,12,23,24,27,29,34000000,0
2016-12-09,1,3,4,8,25,28,32000000,0
2016-12-12,1,9,14,20,38,41,20000000,0
2016-12-14,1,2,12,16,21,32,28000000,0
2016-12-16,2,16,23,28,29,32,12000000,0
2016-12-19,2,13,20,34,37,38,12000000,0
2016-12-21,13,19,25,29,34,42,24000000,0
2016-12-23,6,15,31,35,39,42,23000000,0
2016-12-26,1,3,11,19,29,35,40000000,1
2016-12-28,1,5,7,17,38,42,24000000,0
2016-12-30,1,2,17,25,27,35,34000000,0
2017-01-02,1,20,22,24,27,33,37000000,0
2017-01-04,4,8,9,10,15,25,25000000,0
2017-01-06,2,4,24,25,34,36,18000000,0
2017-01-09,7,10,14,20,21,30,11000000,2
2017-01-11,6,12,13,18,37,38,13000000,0
2017-01-13,4,8,17,36,37,41,38000000,2
2017-01-16,3,6,17,23,28,37,13000000,0
2017-01-18,1,3,4,6,17,39,11000000,2
2017-01-20,5,13,16,17,19,31,13000000,0
2017-01-23,5,6,12,28,30,31,29000000,0
2017-01-25,9,12,14,16,20,21,22000000,2
2017-01-27,17,24,29,30,31,38,16000000,0
2017-01-30,24,27,33,34,35,37,35000000,0
2017-02-01,7,10,11,20,27,34,16000000,0
2017-02-03,2,7,14,16,23,29,12000000,0
2017-02-06,4,25,36,37,40,42,20000000,0
2017-02-08,11,13,21,23,24,31,16000000,1
2017-02-10,9,11,13,22,34,38,14000000,0
2017-02-13,5,12,21,36,38,39,33000000,0
2017-02-15,2,4,15,17,19,37,10000000,0
2017-02-17,7,16,29,33,34,36,37000000,0
2017-02-20,3,21,23,26,37,41,34000000,1
2017-02-22,5,8,10,29,36,42,11000000,0
2017-02-24,4,7,12,15,32,37,20000000,0
2017-02-27,2,4,7,14,22,41,37000000,0
2017-03-01,14,30,36,39,41,42,19000000,0
2017-03-03,14,26,32,37,39,42,40000000,0
2017-03-06,15,16,20,26,36,39,15000000,0
2017-03-08,12,13,18,20,28,38,38000000,1
2017-03-10,1,9,20,26,29,40,14000000,2
2017-03-13,1,12,14,28,35,42,13000000,0
2017-03-15,8,34,35,39,41,42,32000000,0
2017-03-17,3,8,22,27,30,37,33000000,0
2017-03-20,1,8,10,15,20,36,11000000,0
2017-03-22,9,18,21,30,34,38,31000000,0
2017-03-24,4,5,18,35,40,42,22000000,0
2017-03-27,6,19,31,36,37,41,34000000,0
2017-03-29,2,12,19,34,35,40,24000000,0
2017-03-31,7,9,22,25,29,38,34000000,0
2017-04-03,8,9,14,22,27,38,25000000,0
2017-04-05,7,8,10,19,29,38,40000000,0
2017-04-07,6,7,12,19,31,41,33000000,0
2017-04-10,2,19,25,29,33,38,26000000,2
2017-04-12,5,9,14,26,27,36,14000000,0
2017-04-14,5,7,24,26,32,38,34000000,0
2017-04-17,5,6,14,18,22,29,21000000,0
2017-04-19,11,13,21,24,27,32,36000000,0
2017-04-21,1,2,9,11,19,34,11000000,0
2017-04-24,2,4,6,26,30,34,35000000,1
2017-04-26,1,6,7,14,15,26,27000000,1
2017-04-28,2,11,21,24,32,36,35000000,0
2017-05-01,7,14,36,37,38,40,40000000,0
2017-05-03,3,12,16,19,22,37,33000000,0
2017-05-05,1,10,21,23,31,37,20000000,0
2017-05-08,2,15,16,19,22,30,40000000,0
2017-05-10,5,11,12,18,23,28,40000000,0
2017-05-12,2,4,21,27,32,40,38000000,0
2017-05-15,5,14,19,24,35,37,19000000,0
2017-05-17,17,18,19,20,34,40,15000000,0
2017-05-19,7,10,13,16,31,36,23000000,0
2017-05-22,3,5,9,10,11,13,10000000,0
2017-05-24,19,21,24,27,35,39,34000000,0
2017-05-26,10,11,15,31,41,42,11000000,2
2017-05-29,4,7,8,14,17,23,23000000,0
2017-05-31,1,3,7,17,18,21,19000000,0
2017-06-02,8,24,29,31,36,40,40000000,0
